# Time, Reward, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
1.310000000000000000e+02,2.875434262921116035e-01,-5.236028091443931665e-01,-2.037210140911414582e-05,5.239185839048630111e-01,4.127164247403296423e-05
1.320000000000000000e+02,2.875435131248376130e-01,-5.236029330527156578e-01,-2.973799740967217480e-05,5.239131451354100966e-01,-1.305304668706153788e-03
1.330000000000000000e+02,2.875433460446144007e-01,-5.236030443805483880e-01,-2.671867984945703838e-05,5.238904380994553467e-01,-5.449688629142417258e-03
1.340000000000000000e+02,2.875426302361598352e-01,-5.236031238249975184e-01,-1.906666779474911825e-05,5.238696569207647036e-01,-4.987482885741391370e-03
1.350000000000000000e+02,2.875416442787013804e-01,-5.236031763349647816e-01,-1.260239214401535514e-05,5.238506385425991674e-01,-4.564410759728052686e-03
1.360000000000000000e+02,2.875405302670127061e-01,-5.236032062452415925e-01,-7.178466433777140515e-06,5.238332340403057952e-01,-4.177080550422194484e-03
1.370000000000000000e+02,2.875394531466541337e-01,-5.236032173225255715e-01,-2.658548148322092535e-06,5.238173070911202878e-01,-3.822467804529454741e-03
1.380000000000000000e+02,2.875384484067487478e-01,-5.236032128277725572e-01,1.078740731290810963e-06,5.238027328410186367e-01,-3.497820024408774056e-03
1.390000000000000000e+02,2.875375196512303111e-01,-5.236031955765084733e-01,4.140303389010777113e-06,5.237893969294072916e-01,-3.200618786719761511e-03
1.400000000000000000e+02,2.875366629489360948e-01,-5.236031679933856875e-01,6.619949456875842835e-06,5.237771946096265729e-01,-2.928556747365520727e-03
1.410000000000000000e+02,2.875358728848216860e-01,-5.236031321606847699e-01,8.599848219401177589e-06,5.237660299457131963e-01,-2.679519339202986444e-03
1.420000000000000000e+02,2.875351440399237513e-01,-5.236030898612133999e-01,1.015187312202301374e-05,5.237558150763979015e-01,-2.451568635660329384e-03
1.430000000000000000e+02,2.875344713312737444e-01,-5.236030426161800699e-01,1.133880800451798647e-05,5.237464695401837789e-01,-2.242928691397947944e-03
1.440000000000000000e+02,2.875338500692495303e-01,-5.236029917185955895e-01,1.221542028746612771e-05,5.237379196563582973e-01,-2.051972118121158251e-03
