,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel
70,,,,,,,,70.0,0.18464599988517671,0.18464599988517671,0.4836194799183795,1.0661145514645165,-0.14399003949744932,5.759586531581286,70.0,0.1861494209328564,0.1861494209328564,-0.5230760463108806,-0.0139394476644874,-0.5230760374208839,-0.013939684731064437,,,,,,,,70.0,0.19192207738906716,0.19192207738906716,0.5230736545688877,0.013536296828748889,0.52307614049586,0.013955300312227484,70.0,0.23659396316792136,0.23659396316792136,-0.04626404194799008,-0.35267221960307715,0.02827788360035817,-4.926750121412384
71,,,,,,,,71.0,0.1853477054699264,0.1853477054699264,0.48761740948637133,0.9595030963180636,-0.16798831671237135,-5.759586531581284,71.0,0.18614846305423585,0.18614846305423585,-0.5231283192396223,-0.01254550289803813,-0.5231283112386255,-0.012545716257957192,,,,,,,,71.0,0.1919093320631152,0.1919093320631152,0.523117443633248,0.010509375446483397,0.5231287474330171,0.012625664917695886,71.0,0.2368284807039268,0.2368284807039268,-0.022265764733068044,5.759586531581287,0.0522761608152802,5.759586531581287
72,,,,,,,,72.0,0.1855511732216996,0.1855511732216996,0.4912155460975642,0.863552786686257,-0.14399003949744932,5.759586531581286,72.0,0.18614760033122676,0.18614760033122676,-0.52317536487549,-0.011290952608235578,-0.5231753576745928,-0.011291144632160277,,,,,,,,72.0,0.19189878650102857,0.19189878650102857,0.5231624898775212,0.01081109862560646,0.5231756385697243,0.011253872809727283,72.0,0.2370241611410717,0.2370241611410717,-0.025877001279513746,-0.8666967711469676,0.04367968425058263,-2.0631543755274175
73,,,,,,,,73.0,0.18607994437616887,0.18607994437616887,0.49445386904763766,0.7771975080176302,-0.16798831671237135,-5.759586531581287,73.0,0.186146823368366,0.186146823368366,-0.5232177059477708,-0.010161857347411816,-0.5232176994669634,-0.010162030168944902,,,,,,,,73.0,0.19189399972069215,0.19189399972069215,0.52320484862617,0.010166099675675541,0.5232180020623052,0.010167238219407767,73.0,0.23712649058268992,0.23712649058268992,-0.001878724064705836,5.759586531553897,0.067677961465499,5.759586531579931
74,,,,,,,,74.0,0.1861102947411564,0.1861102947411564,0.49736835970270377,0.6994777572158677,-0.14399003949744932,5.759586531581287,74.0,0.18614612368692943,0.18614612368692943,-0.5232558129128236,-0.00914567161267134,-0.5232558070800969,-0.009145827152050015,,,,,,,,74.0,0.1918822835575296,0.1918822835575296,0.5232423158494413,0.00899213358508845,0.52325615511217,0.009156731967575785,74.0,0.2371237978630562,0.2371237978630562,-0.00826226672495431,-1.5320502384596333,0.051444244393808715,-3.896092097205668
75,,,,,,,,75.0,0.18646466673272252,0.18646466673272252,0.49999140129226327,0.6295299814942812,-0.16798831671237135,-5.759586531581287,75.0,0.18614549363758007,0.18614549363758007,-0.5232901091813712,-0.008231104451404273,-0.5232901039319171,-0.008231244436846199,,,,,,,,75.0,0.1918713485839932,0.1918713485839932,0.5232750829661155,0.007864108001824776,0.5232903126256182,0.008197803227565498,75.0,0.237017644690546,0.237017644690546,0.01573601048996772,5.759586531581287,0.07544252160143286,5.759586529829795
76,,,,,,,,76.0,0.18631985472859316,0.18631985472859316,0.4759931240773412,-5.759586531581287,-0.14399003949744932,5.759586531581287,76.0,0.18614492632095117,0.18614492632095117,-0.5233209758230639,-0.007407994006262723,-0.5233209710985552,-0.007408119993160909,,,,,,,,76.0,0.19186799397551713,0.19186799397551713,0.5232859888454687,0.002617411044793973,0.5233220017845793,0.007605398150683686,76.0,0.2370079507658488,0.2370079507658488,0.0031162084502940695,-3.0287524895216764,0.05144424438651083,-5.759586531581287
77,,,,,,,,77.0,0.18683945715190028,0.18683945715190028,0.48075368922943695,1.1425356365029833,-0.11999176228252728,5.759586531581287,77.0,0.1861444155154799,0.1861444155154799,-0.5233487558005874,-0.006667194605637582,-0.5233487515485296,-0.006667307993845739,,,,,,,,77.0,0.19186147305072185,0.19186147305072185,0.52331475585112,0.0069040813563089444,0.5233495863714822,0.006620300856656753,77.0,0.23690872053682208,0.23690872053682208,-0.02088205338111297,-5.75958283953769,0.0274459671715888,-5.759586531581287
78,,,,,,,,78.0,0.18708404073571444,0.18708404073571444,0.4850381978663232,1.0282820728526836,-0.14399003949744932,-5.759586531581287,78.0,0.18614395561194352,0.18614395561194352,-0.5233737577803586,-0.006000475145074624,-0.5233737539535065,-0.006000577194462231,,,,,,,,78.0,0.1918579091075857,0.1918579091075857,0.523340537277734,0.006187542387363505,0.52337441040017,0.005957766885049156,78.0,0.2369145874414376,0.2369145874414376,-0.044880330596035,-5.759586531581287,0.05144424438651083,5.759586531581287
79,,,,,,,,79.0,0.18720632124573724,0.18720632124573724,0.4888942556395208,0.9254538655674152,-0.11999176228252728,5.759586531581287,79.0,0.18614354155407975,0.18614354155407975,-0.5233962595621526,-0.0054004276305663615,-0.5233962561179857,-0.005400519475015741,,,,,,,,79.0,0.19185464028121396,0.19185464028121396,0.523362006602112,0.0051526378507003616,0.5233970177253482,0.0054257580427843725,79.0,0.23764922848642367,0.23764922848642367,-0.04590187969833488,-0.24517178455197183,0.030507244469305975,-5.024879980129165
